node1	node2	edge	edge_descrip	layer_descrip
AT3G28956	AT5G09920	4.52259973899696	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G15950	AT5G62950	4.52259973899696	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G09920	AT5G62950	4.52259973899696	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G49590	AT4G03120	4.52259970815342	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G31790	AT5G40850	4.52259968471915	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G45290	AT3G21500	4.52259968151329	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G21500	AT3G60750	4.52259968151329	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G16990	AT5G32470	4.52259967278923	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G34640	AT5G17230	4.5225996692750305	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G09800	AT1G20370	4.522599619185071	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G09800	AT1G76120	4.522599619185071	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G34150	AT5G35400	4.522599619185071	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G49880	AT2G01270	4.52259960400387	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G15020	AT1G49880	4.52259960241197	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G18070	AT5G51820	4.52259959813544	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G70730	AT5G18070	4.52259959813544	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G23190	AT5G18070	4.52259959813544	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G57630	AT5G42620	4.52259959164823	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G56490	AT5G58240	4.52259958850697	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G31160	AT5G58240	4.52259958850697	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G13120	AT3G22300	4.52259958769357	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G32990	AT5G60670	4.5225995839932	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G32990	AT2G37190	4.5225995839932	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G32990	AT3G53430	4.5225995839932	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G06310	AT3G06810	4.5225995312865095	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G30310	AT5G49650	4.52259949132608	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G21370	AT4G30310	4.52259949132608	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
ATCG00570	ATCG00580	4.52259944975591	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G14810	AT2G19940	4.52259944975591	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G04480	AT3G20390	4.52259944589039	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G06310	AT3G45300	4.52259940193879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G23840	AT3G47490	4.5225993920347305	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G18680	AT2G23840	4.5225993920347305	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G08550	AT5G58070	4.5225993458353	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G01210	AT4G16265	4.52259933298379	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G01210	AT3G16980	4.52259933298379	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G07950	AT4G16265	4.52259933298379	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G16980	AT4G07950	4.52259933298379	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G19770	AT5G24090	4.5225993076788304	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G01310	AT5G58240	4.52259925455545	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G01310	AT5G48545	4.52259925455545	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G56490	AT5G01310	4.52259925455545	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G31160	AT5G01310	4.52259925455545	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G80460	AT5G49650	4.52259924643689	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G80460	AT2G21370	4.52259924643689	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
ATCG00140	ATMG01080	4.5225991313508205	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G07671	ATCG00140	4.5225991313508205	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G51980	AT3G57470	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G51980	AT2G41790	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G16480	AT3G57470	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G41790	AT3G16480	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G06900	AT1G51980	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G06900	AT3G16480	4.52259908138879	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G43710	AT2G20340	4.5225990333372	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G52050	AT5G26680	4.52259896905445	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G35470	AT1G51450	4.52259894918424	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G04520	AT2G40780	4.52259888869382	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G40780	AT5G35680	4.52259888869382	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G60850	ATCG00740	4.522598811567089	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G27180	AT3G28460	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G33450	AT4G31460	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G32260	ATCG00130	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G48380	AT5G24680	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
ATCG01080	ATMG00270	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G49975	AT5G64040	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G38760	AT5G51200	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G44835	AT4G16510	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G76730	AT5G13050	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G75350	AT5G55125	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G04900	AT3G28700	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G77550	AT3G18535	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G59840	AT5G52110	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G71440	AT3G10220	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G44760	AT3G29185	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G21192	AT5G16060	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G19800	AT3G19810	4.52259875557216	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G20070	AT4G38220	4.52259873609324	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G10095	AT5G41820	4.52259873366806	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G26410	AT4G28830	4.52259872749024	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G76150	AT5G60335	4.522598683769929	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G01160	AT3G56990	4.52259867672696	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G80740	AT5G17690	4.52259866802773	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G15910	AT4G10130	4.52259865593	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G50240	AT3G15180	4.522598645781049	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G09990	AT3G49080	4.522598629156571	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G74970	AT2G09990	4.522598629156571	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G74970	AT5G18380	4.522598629156571	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G49080	AT5G18380	4.522598629156571	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G12050	AT4G15940	4.522598628283901	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G12050	AT3G16700	4.522598628283901	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G09760	AT4G34280	4.5225986091537695	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G26680	AT5G01710	4.52259860515097	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G35190	AT3G24315	4.52259859851572	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G24360	AT5G35930	4.522598594939559	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G53520	AT5G66220	4.522598575740121	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G53520	AT5G66230	4.522598575740121	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G51610	AT5G60670	4.52259854290444	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G37190	AT5G51610	4.52259854290444	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G53430	AT5G51610	4.52259854290444	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G78590	AT3G21070	4.5225984775179695	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G06690	AT4G16760	4.52259846775456	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G06690	AT5G65110	4.52259846775456	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G35690	AT3G06690	4.52259846775456	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G20130	AT5G38560	4.5225984652288	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G36980	AT5G55100	4.52259843910214	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G64510	AT3G17170	4.52259843820601	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G64510	AT3G18760	4.52259843820601	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G17170	AT3G18760	4.52259843820601	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G55280	ATCG00840	4.52259839281174	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G55280	ATCG01300	4.52259839281174	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G39460	ATCG00840	4.52259839281174	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G39460	ATCG01300	4.52259839281174	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G39050	AT3G26140	4.5225983637355505	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G39050	AT3G26130	4.5225983637355505	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G13130	AT2G39050	4.5225983637355505	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G07100	AT5G43670	4.52259836298384	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G23660	AT4G32640	4.52259836298384	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G23660	AT3G44340	4.52259836298384	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G44340	AT5G43670	4.52259836298384	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G26590	AT5G16620	4.5225983509465	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G02160	AT1G09794	4.522598319274421	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G13180	AT4G26370	4.52259828144399	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G41560	AT5G63460	4.52259828144399	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G70820	AT5G18070	4.52259826818439	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G17530	AT5G18070	4.52259826818439	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G49640	AT5G47970	4.5225982290348705	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G35690	AT3G06810	4.52259815294984	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G06290	AT3G06810	4.52259815294984	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G06810	AT4G16760	4.52259815294984	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G06810	AT5G65110	4.52259815294984	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G19340	AT4G09980	4.52259813407403	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G38890	AT5G47970	4.52259809774926	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G02710	AT3G06630	4.52259806623836	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G09670	AT4G17370	4.52259803351376	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G20790	AT4G17370	4.52259803351376	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G20790	AT4G09670	4.52259803351376	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G34200	AT4G17370	4.52259803351376	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G34200	AT3G20790	4.52259803351376	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G18090	AT3G48900	4.52259800364194	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G10040	AT5G45040	4.52259797622746	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G22840	AT5G45040	4.52259797622746	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G46580	AT3G21140	4.522597975912901	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G51560	AT2G46580	4.522597975912901	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G61580	AT3G17465	4.5225979172965	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G61580	AT2G43030	4.5225979172965	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G43170	AT3G17465	4.5225979172965	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G43170	AT2G43030	4.5225979172965	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G30070	AT4G11260	4.52259783959438	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G11860	AT4G12130	4.522597777493231	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G26618	AT3G58390	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G26618	AT4G27650	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G12920	AT3G58390	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G12920	AT4G27650	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G58390	AT5G47880	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G27650	AT5G47880	4.52259776073596	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G35690	AT3G45300	4.52259768219068	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G45300	AT4G16760	4.52259768219068	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G09800	AT2G30320	4.52259765005277	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G30320	AT3G06950	4.52259765005277	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G27830	AT5G62630	4.5225975503246305	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G60620	ATCG00740	4.522597509870661	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G15400	ATCG00740	4.522597509870661	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G15430	ATCG00740	4.522597509870661	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G18250	AT2G38670	4.52259742300822	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G18250	AT2G32260	4.52259742300822	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G18250	AT4G15130	4.52259742300822	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G35450	AT3G53180	4.522597383893429	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G04290	AT5G48950	4.52259732509322	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G28350	AT3G02660	4.5225972790467	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G14110	AT5G42040	4.522597206600071	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G67500	AT2G27120	4.52259714661803	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G08260	AT1G67500	4.52259714661803	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G01870	AT5G24260	4.5225966831222495	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G37190	AT4G35490	4.522596538742099	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G35490	AT5G60670	4.522596538742099	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G53430	AT4G35490	4.522596538742099	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G22530	AT4G29690	4.52259649784943	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G22530	AT4G29680	4.52259649784943	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G22530	AT4G29700	4.52259649784943	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G59360	AT5G65000	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G32500	AT3G17210	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G32500	AT5G22580	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G28940	AT4G38800	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G28940	AT4G34840	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G43240	AT5G65000	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G31670	AT5G22580	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G24340	AT4G38800	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G24340	AT4G34840	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G24350	AT4G38800	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G24350	AT4G34840	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G51360	AT5G22580	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G51360	AT2G32500	4.52259648152725	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G10920	AT5G50950	4.52259613732945	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G47510	AT5G10920	4.52259613732945	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT4G18440	AT5G10920	4.52259613732945	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G36280	AT5G10920	4.52259613732945	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT3G07760	AT3G11890	4.5225961171303	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G70180	AT5G23680	4.52259608981801	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G70180	AT3G48800	4.52259608981801	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT5G35080	AT5G56360	4.52259607062133	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G02410	AT1G64600	4.52259607062133	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT1G29070	AT3G13882	4.52259607062133	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
AT2G36740	AT4G38495	4.52259607062133	AraNetv2_log-likelihood-score	AraNetv2-DC_domain-co-occurrence
